"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","stimulus","response","timeout","failed_images","failed_audio","failed_video","category","letter","correct_response","correct_response_key","trial_counter","current_image","test_triplet","foil_triplet","correct","firstSequencePaths","secondSequencePaths"
"","null","image-keyboard-response","298","2.0.0","308748","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","255","stimuli/gym_24.jpg","","","","",""
"","null","image-keyboard-response","299","2.0.0","309762","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","256","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","300","2.0.0","310778","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","257","stimuli/desert_63.jpg","","","","",""
"","null","image-keyboard-response","301","2.0.0","311779","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","repeat"," ","257","","","","","",""
"","null","image-keyboard-response","302","2.0.0","312793","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","258","stimuli/kitchen_29.jpg","","","","",""
"","540","image-keyboard-response","303","2.0.0","313808","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg"," ","","","","","kitchen","D","repeat"," ","258","","","","","",""
"","null","image-keyboard-response","304","2.0.0","314823","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","259","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","305","2.0.0","315839","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","260","stimuli/stream_45.jpg","","","","",""
"","null","image-keyboard-response","306","2.0.0","316852","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","261","stimuli/gym_24.jpg","","","","",""
"","null","image-keyboard-response","307","2.0.0","317866","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","262","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","308","2.0.0","318879","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","263","stimuli/desert_63.jpg","","","","",""
"","null","image-keyboard-response","309","2.0.0","319893","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","264","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","310","2.0.0","320907","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","repeat"," ","264","","","","","",""
"","null","image-keyboard-response","311","2.0.0","321923","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","265","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","312","2.0.0","322939","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","266","stimuli/playground_23.jpg","","","","",""
"","null","image-keyboard-response","313","2.0.0","323940","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","267","stimuli/kitchen_29.jpg","","","","",""
"","516","image-keyboard-response","314","2.0.0","324955","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg"," ","","","","","kitchen","D","repeat"," ","267","","","","","",""
"","null","image-keyboard-response","315","2.0.0","325969","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","268","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","316","2.0.0","326972","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","269","stimuli/stream_45.jpg","","","","",""
"","null","image-keyboard-response","317","2.0.0","327988","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","270","stimuli/woods_42.jpg","","","","",""
"","null","image-keyboard-response","318","2.0.0","329002","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","271","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","319","2.0.0","330016","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","272","stimuli/bathroom_63.jpg","","","","",""
"","null","image-keyboard-response","320","2.0.0","331020","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","273","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","321","2.0.0","332035","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","274","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","322","2.0.0","333048","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","275","stimuli/playground_23.jpg","","","","",""
"","null","image-keyboard-response","323","2.0.0","334062","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","276","stimuli/woods_42.jpg","","","","",""
"","null","image-keyboard-response","324","2.0.0","335080","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","277","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","325","2.0.0","336083","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","278","stimuli/bathroom_63.jpg","","","","",""
"","null","image-keyboard-response","326","2.0.0","337085","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","279","stimuli/gym_24.jpg","","","","",""
"","null","image-keyboard-response","327","2.0.0","338102","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","280","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","328","2.0.0","339117","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","281","stimuli/desert_63.jpg","","","","",""
"","822","image-keyboard-response","329","2.0.0","340132","pbtb0o7fkvk","camel","stimuli/desert_63.jpg"," ","","","","","desert","L","repeat"," ","281","","","","","",""
"","null","image-keyboard-response","330","2.0.0","341148","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","282","stimuli/woods_42.jpg","","","","",""
"","null","image-keyboard-response","331","2.0.0","342160","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","283","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","332","2.0.0","343176","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","284","stimuli/bathroom_63.jpg","","","","",""
"","null","image-keyboard-response","333","2.0.0","344192","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","repeat"," ","284","","","","","",""
"","null","image-keyboard-response","334","2.0.0","345207","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","285","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","335","2.0.0","346222","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","286","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","336","2.0.0","347239","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","287","stimuli/playground_23.jpg","","","","",""
"","null","image-keyboard-response","337","2.0.0","348252","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","288","stimuli/woods_42.jpg","","","","",""
"","null","image-keyboard-response","338","2.0.0","349262","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","289","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","339","2.0.0","350278","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","290","stimuli/bathroom_63.jpg","","","","",""
"","360","image-keyboard-response","340","2.0.0","351291","pbtb0o7fkvk","camel","stimuli/gym_24.jpg"," ","","","","","gym","J","non-repeat","null","291","stimuli/gym_24.jpg","","","","",""
"","null","image-keyboard-response","341","2.0.0","352292","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","292","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","342","2.0.0","353307","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","293","stimuli/desert_63.jpg","","","","",""
"","405","image-keyboard-response","343","2.0.0","354323","pbtb0o7fkvk","camel","stimuli/desert_63.jpg"," ","","","","","desert","L","repeat"," ","293","","","","","",""
"","null","image-keyboard-response","344","2.0.0","355337","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","294","stimuli/kitchen_29.jpg","","","","",""
"","null","image-keyboard-response","345","2.0.0","356348","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","295","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","346","2.0.0","357364","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","296","stimuli/stream_45.jpg","","","","",""
"","null","image-keyboard-response","347","2.0.0","358378","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","297","stimuli/gym_24.jpg","","","","",""
"","null","image-keyboard-response","348","2.0.0","359391","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","298","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","349","2.0.0","360404","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","299","stimuli/desert_63.jpg","","","","",""
"","603","image-keyboard-response","350","2.0.0","361412","pbtb0o7fkvk","camel","stimuli/desert_63.jpg"," ","","","","","desert","L","repeat"," ","299","","","","","",""
"","null","image-keyboard-response","351","2.0.0","362425","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","300","stimuli/kitchen_29.jpg","","","","",""
"","null","image-keyboard-response","352","2.0.0","363427","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","repeat"," ","300","","","","","",""
"","null","image-keyboard-response","353","2.0.0","364441","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","301","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","354","2.0.0","365454","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","302","stimuli/stream_45.jpg","","","","",""
"","null","image-keyboard-response","355","2.0.0","366469","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","303","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","356","2.0.0","367470","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","304","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","357","2.0.0","368485","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","305","stimuli/playground_23.jpg","","","","",""
"","null","image-keyboard-response","358","2.0.0","369488","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","306","stimuli/gym_24.jpg","","","","",""
"","null","image-keyboard-response","359","2.0.0","370502","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","307","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","360","2.0.0","371519","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","308","stimuli/desert_63.jpg","","","","",""
"","null","image-keyboard-response","361","2.0.0","372532","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","309","stimuli/kitchen_29.jpg","","","","",""
"","null","image-keyboard-response","362","2.0.0","373538","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","310","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","363","2.0.0","374554","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","311","stimuli/stream_45.jpg","","","","",""
"","null","image-keyboard-response","364","2.0.0","375569","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","312","stimuli/woods_42.jpg","","","","",""
"","null","image-keyboard-response","365","2.0.0","376586","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","313","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","366","2.0.0","377600","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","314","stimuli/bathroom_63.jpg","","","","",""
"","null","image-keyboard-response","367","2.0.0","378615","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","315","stimuli/gym_24.jpg","","","","",""
"","null","image-keyboard-response","368","2.0.0","379631","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","316","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","369","2.0.0","380643","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","317","stimuli/desert_63.jpg","","","","",""
"","null","image-keyboard-response","370","2.0.0","381656","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","318","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","371","2.0.0","382670","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","319","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","372","2.0.0","383684","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","320","stimuli/playground_23.jpg","","","","",""
"","null","image-keyboard-response","373","2.0.0","384699","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","321","stimuli/gym_24.jpg","","","","",""
"","null","image-keyboard-response","374","2.0.0","385714","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","322","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","375","2.0.0","386729","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","323","stimuli/desert_63.jpg","","","","",""
"","null","image-keyboard-response","376","2.0.0","387745","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","324","stimuli/woods_42.jpg","","","","",""
"","null","image-keyboard-response","377","2.0.0","388746","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","325","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","378","2.0.0","389760","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","326","stimuli/bathroom_63.jpg","","","","",""
"","null","image-keyboard-response","379","2.0.0","390776","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","327","stimuli/gym_24.jpg","","","","",""
"","null","image-keyboard-response","380","2.0.0","391792","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","328","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","381","2.0.0","392792","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","329","stimuli/desert_63.jpg","","","","",""
"","null","image-keyboard-response","382","2.0.0","393805","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","330","stimuli/kitchen_29.jpg","","","","",""
"","null","image-keyboard-response","383","2.0.0","394820","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","331","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","384","2.0.0","395834","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","332","stimuli/stream_45.jpg","","","","",""
"","null","image-keyboard-response","385","2.0.0","396846","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","333","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","386","2.0.0","397859","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","334","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","387","2.0.0","398876","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","335","stimuli/playground_23.jpg","","","","",""
"","null","image-keyboard-response","388","2.0.0","399894","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","336","stimuli/woods_42.jpg","","","","",""
"","null","image-keyboard-response","389","2.0.0","400905","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","337","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","390","2.0.0","401920","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","338","stimuli/bathroom_63.jpg","","","","",""
"","null","image-keyboard-response","391","2.0.0","402923","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","339","stimuli/kitchen_29.jpg","","","","",""
"","null","image-keyboard-response","392","2.0.0","403938","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","340","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","393","2.0.0","404952","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","341","stimuli/stream_45.jpg","","","","",""
"","null","image-keyboard-response","394","2.0.0","405967","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","342","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","395","2.0.0","406982","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","343","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","396","2.0.0","407996","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","344","stimuli/playground_23.jpg","","","","",""
"","null","image-keyboard-response","397","2.0.0","409011","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","345","stimuli/woods_42.jpg","","","","",""
"","null","image-keyboard-response","398","2.0.0","410013","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","346","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","399","2.0.0","411027","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","347","stimuli/bathroom_63.jpg","","","","",""
"","null","image-keyboard-response","400","2.0.0","412043","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","repeat"," ","347","","","","","",""
"","null","image-keyboard-response","401","2.0.0","413055","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","348","stimuli/kitchen_29.jpg","","","","",""
"","null","image-keyboard-response","402","2.0.0","414069","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","349","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","403","2.0.0","415082","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","350","stimuli/stream_45.jpg","","","","",""
"","432","image-keyboard-response","404","2.0.0","416096","pbtb0o7fkvk","camel","stimuli/stream_45.jpg"," ","","","","","stream","F","repeat"," ","350","","","","","",""
"","null","image-keyboard-response","405","2.0.0","417111","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","351","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","406","2.0.0","418125","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","352","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","407","2.0.0","419127","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","353","stimuli/playground_23.jpg","","","","",""
"","null","image-keyboard-response","408","2.0.0","420139","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","354","stimuli/kitchen_29.jpg","","","","",""
"","null","image-keyboard-response","409","2.0.0","421152","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","355","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","410","2.0.0","422169","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","356","stimuli/stream_45.jpg","","","","",""
"","539","image-keyboard-response","411","2.0.0","423170","pbtb0o7fkvk","camel","stimuli/stream_45.jpg"," ","","","","","stream","F","repeat"," ","356","","","","","",""
"","null","image-keyboard-response","412","2.0.0","424181","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","357","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","413","2.0.0","425193","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","repeat"," ","357","","","","","",""
"","null","image-keyboard-response","414","2.0.0","426208","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","358","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","415","2.0.0","427221","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","359","stimuli/playground_23.jpg","","","","",""
"","null","image-keyboard-response","416","2.0.0","428235","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","360","stimuli/woods_42.jpg","","","","",""
"","null","image-keyboard-response","417","2.0.0","429250","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","361","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","418","2.0.0","430265","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","362","stimuli/bathroom_63.jpg","","","","",""
"","null","image-keyboard-response","419","2.0.0","431280","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","363","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","420","2.0.0","432283","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","364","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","421","2.0.0","433299","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","365","stimuli/playground_23.jpg","","","","",""
"","null","image-keyboard-response","422","2.0.0","434312","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","366","stimuli/gym_24.jpg","","","","",""
"","null","image-keyboard-response","423","2.0.0","435324","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","367","stimuli/coast_64.jpg","","","","",""
