"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","rt","stimulus","response","category","letter","correct_response","correct_response_key","trial_counter","current_image","test_triplet","foil_triplet","correct","firstSequencePaths","secondSequencePaths"
"","","","","","image-keyboard-response","314","2.0.0","435155","panu1747hap","cheetah","null","stimuli/stream_2.jpg","null","stream","H","non-repeat","null","268","stimuli/stream_2.jpg","","","","",""
"","","","","","image-keyboard-response","315","2.0.0","436159","panu1747hap","cheetah","null","stimuli/bridge_12.jpg","null","bridge","I","non-repeat","null","269","stimuli/bridge_12.jpg","","","","",""
"","","","","","image-keyboard-response","316","2.0.0","437164","panu1747hap","cheetah","null","stimuli/bathroom_2.jpg","null","bathroom","A","non-repeat","null","270","stimuli/bathroom_2.jpg","","","","",""
"","","","","","image-keyboard-response","317","2.0.0","438166","panu1747hap","cheetah","748","stimuli/bathroom_2.jpg"," ","bathroom","A","repeat"," ","270","","","","","",""
"","","","","","image-keyboard-response","318","2.0.0","439170","panu1747hap","cheetah","null","stimuli/gym_51.jpg","null","gym","B","non-repeat","null","271","stimuli/gym_51.jpg","","","","",""
"","","","","","image-keyboard-response","319","2.0.0","440174","panu1747hap","cheetah","null","stimuli/field_43.jpg","null","field","C","non-repeat","null","272","stimuli/field_43.jpg","","","","",""
"","","","","","image-keyboard-response","320","2.0.0","441178","panu1747hap","cheetah","null","stimuli/woods_21.jpg","null","woods","D","non-repeat","null","273","stimuli/woods_21.jpg","","","","",""
"","","","","","image-keyboard-response","321","2.0.0","442182","panu1747hap","cheetah","null","stimuli/desert_36.jpg","null","desert","E","non-repeat","null","274","stimuli/desert_36.jpg","","","","",""
"","","","","","image-keyboard-response","322","2.0.0","443186","panu1747hap","cheetah","null","stimuli/coast_38.jpg","null","coast","F","non-repeat","null","275","stimuli/coast_38.jpg","","","","",""
"","","","","","image-keyboard-response","323","2.0.0","444190","panu1747hap","cheetah","null","stimuli/playground_60.jpg","null","playground","G","non-repeat","null","276","stimuli/playground_60.jpg","","","","",""
