"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","rt","stimulus","response","category","letter","correct_response","correct_response_key","trial_counter","current_image","test_triplet","foil_triplet","correct","firstSequencePaths","secondSequencePaths"
"true","false","[]","[]","[]","preload","0","2.0.0","295","p20xng64d9m","p73","","","","","","","","","","","","","",""
"true","","","","","fullscreen","1","null","2604","p20xng64d9m","p73","1304","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","2.0.0","3347","p20xng64d9m","p73","741","Welcome to the experiment. Press any key to begin.","m","","","","","","","","","","",""
"","","","","","survey-text","3","2.0.0","21832","p20xng64d9m","p73","18478","","{""participant_id"":""p73""}","","","","","","","","","","",""
"","","","","","html-keyboard-response","4","2.0.0","31974","p20xng64d9m","p73","10140","
  <p>For this trial, you will see a series of images.</p>
  <p><b>Press the spacebar whenever you see the same image appear twice in a row.</b></p>
  <p>In other words, whenever the same image repeats back to back, press the spacebar.</p>
  <p>Press any key to begin.</p>"," ","","","","","","","","","","",""
"","","","","","image-keyboard-response","5","2.0.0","32978","p20xng64d9m","p73","null","stimuli/desert_4.jpg","null","desert","J","non-repeat","null","0","stimuli/desert_4.jpg","","","","",""
"","","","","","image-keyboard-response","6","2.0.0","33982","p20xng64d9m","p73","null","stimuli/woods_26.jpg","null","woods","K","non-repeat","null","1","stimuli/woods_26.jpg","","","","",""
"","","","","","image-keyboard-response","7","2.0.0","34987","p20xng64d9m","p73","null","stimuli/bridge_48.jpg","null","bridge","L","non-repeat","null","2","stimuli/bridge_48.jpg","","","","",""
"","","","","","image-keyboard-response","8","2.0.0","35991","p20xng64d9m","p73","null","stimuli/street_66.jpg","null","street","A","non-repeat","null","3","stimuli/street_66.jpg","","","","",""
"","","","","","image-keyboard-response","9","2.0.0","36995","p20xng64d9m","p73","null","stimuli/gym_67.jpg","null","gym","B","non-repeat","null","4","stimuli/gym_67.jpg","","","","",""
"","","","","","image-keyboard-response","10","2.0.0","37999","p20xng64d9m","p73","null","stimuli/kitchen_6.jpg","null","kitchen","C","non-repeat","null","5","stimuli/kitchen_6.jpg","","","","",""
"","","","","","image-keyboard-response","11","2.0.0","39003","p20xng64d9m","p73","559","stimuli/kitchen_6.jpg"," ","kitchen","C","repeat"," ","5","","","","","",""
"","","","","","image-keyboard-response","12","2.0.0","40006","p20xng64d9m","p73","null","stimuli/bathroom_36.jpg","null","bathroom","D","non-repeat","null","6","stimuli/bathroom_36.jpg","","","","",""
"","","","","","image-keyboard-response","13","2.0.0","41010","p20xng64d9m","p73","null","stimuli/field_49.jpg","null","field","E","non-repeat","null","7","stimuli/field_49.jpg","","","","",""
"","","","","","image-keyboard-response","14","2.0.0","42015","p20xng64d9m","p73","null","stimuli/coast_42.jpg","null","coast","F","non-repeat","null","8","stimuli/coast_42.jpg","","","","",""
"","","","","","image-keyboard-response","15","2.0.0","43018","p20xng64d9m","p73","null","stimuli/desert_4.jpg","null","desert","J","non-repeat","null","9","stimuli/desert_4.jpg","","","","",""
"","","","","","image-keyboard-response","16","2.0.0","44023","p20xng64d9m","p73","null","stimuli/woods_26.jpg","null","woods","K","non-repeat","null","10","stimuli/woods_26.jpg","","","","",""
"","","","","","image-keyboard-response","17","2.0.0","45027","p20xng64d9m","p73","null","stimuli/bridge_48.jpg","null","bridge","L","non-repeat","null","11","stimuli/bridge_48.jpg","","","","",""
"","","","","","image-keyboard-response","18","2.0.0","46031","p20xng64d9m","p73","708","stimuli/bridge_48.jpg"," ","bridge","L","repeat"," ","11","","","","","",""
"","","","","","image-keyboard-response","19","2.0.0","47035","p20xng64d9m","p73","null","stimuli/playground_11.jpg","null","playground","G","non-repeat","null","12","stimuli/playground_11.jpg","","","","",""
"","","","","","image-keyboard-response","20","2.0.0","48037","p20xng64d9m","p73","null","stimuli/bar_29.jpg","null","bar","H","non-repeat","null","13","stimuli/bar_29.jpg","","","","",""
"","","","","","image-keyboard-response","21","2.0.0","49040","p20xng64d9m","p73","null","stimuli/stream_50.jpg","null","stream","I","non-repeat","null","14","stimuli/stream_50.jpg","","","","",""
"","","","","","image-keyboard-response","22","2.0.0","50043","p20xng64d9m","p73","710","stimuli/stream_50.jpg"," ","stream","I","repeat"," ","14","","","","","",""
"","","","","","image-keyboard-response","23","2.0.0","51045","p20xng64d9m","p73","null","stimuli/desert_4.jpg","null","desert","J","non-repeat","null","15","stimuli/desert_4.jpg","","","","",""
"","","","","","image-keyboard-response","24","2.0.0","52048","p20xng64d9m","p73","null","stimuli/woods_26.jpg","null","woods","K","non-repeat","null","16","stimuli/woods_26.jpg","","","","",""
"","","","","","image-keyboard-response","25","2.0.0","53052","p20xng64d9m","p73","null","stimuli/bridge_48.jpg","null","bridge","L","non-repeat","null","17","stimuli/bridge_48.jpg","","","","",""
"","","","","","image-keyboard-response","26","2.0.0","54056","p20xng64d9m","p73","511","stimuli/bridge_48.jpg"," ","bridge","L","repeat"," ","17","","","","","",""
"","","","","","image-keyboard-response","27","2.0.0","55061","p20xng64d9m","p73","null","stimuli/playground_11.jpg","null","playground","G","non-repeat","null","18","stimuli/playground_11.jpg","","","","",""
"","","","","","image-keyboard-response","28","2.0.0","56065","p20xng64d9m","p73","null","stimuli/bar_29.jpg","null","bar","H","non-repeat","null","19","stimuli/bar_29.jpg","","","","",""
"","","","","","image-keyboard-response","29","2.0.0","57069","p20xng64d9m","p73","null","stimuli/stream_50.jpg","null","stream","I","non-repeat","null","20","stimuli/stream_50.jpg","","","","",""
"","","","","","image-keyboard-response","30","2.0.0","58072","p20xng64d9m","p73","null","stimuli/bathroom_36.jpg","null","bathroom","D","non-repeat","null","21","stimuli/bathroom_36.jpg","","","","",""
"","","","","","image-keyboard-response","31","2.0.0","59076","p20xng64d9m","p73","null","stimuli/field_49.jpg","null","field","E","non-repeat","null","22","stimuli/field_49.jpg","","","","",""
"","","","","","image-keyboard-response","32","2.0.0","60081","p20xng64d9m","p73","null","stimuli/coast_42.jpg","null","coast","F","non-repeat","null","23","stimuli/coast_42.jpg","","","","",""
"","","","","","image-keyboard-response","33","2.0.0","61083","p20xng64d9m","p73","null","stimuli/desert_4.jpg","null","desert","J","non-repeat","null","24","stimuli/desert_4.jpg","","","","",""
"","","","","","image-keyboard-response","34","2.0.0","62087","p20xng64d9m","p73","null","stimuli/woods_26.jpg","null","woods","K","non-repeat","null","25","stimuli/woods_26.jpg","","","","",""
"","","","","","image-keyboard-response","35","2.0.0","63091","p20xng64d9m","p73","null","stimuli/bridge_48.jpg","null","bridge","L","non-repeat","null","26","stimuli/bridge_48.jpg","","","","",""
"","","","","","image-keyboard-response","36","2.0.0","64096","p20xng64d9m","p73","446","stimuli/bridge_48.jpg"," ","bridge","L","repeat"," ","26","","","","","",""
"","","","","","image-keyboard-response","37","2.0.0","65099","p20xng64d9m","p73","null","stimuli/bathroom_36.jpg","null","bathroom","D","non-repeat","null","27","stimuli/bathroom_36.jpg","","","","",""
"","","","","","image-keyboard-response","38","2.0.0","66103","p20xng64d9m","p73","null","stimuli/field_49.jpg","null","field","E","non-repeat","null","28","stimuli/field_49.jpg","","","","",""
"","","","","","image-keyboard-response","39","2.0.0","67106","p20xng64d9m","p73","null","stimuli/coast_42.jpg","null","coast","F","non-repeat","null","29","stimuli/coast_42.jpg","","","","",""
"","","","","","image-keyboard-response","40","2.0.0","68111","p20xng64d9m","p73","null","stimuli/desert_4.jpg","null","desert","J","non-repeat","null","30","stimuli/desert_4.jpg","","","","",""
"","","","","","image-keyboard-response","41","2.0.0","69115","p20xng64d9m","p73","null","stimuli/woods_26.jpg","null","woods","K","non-repeat","null","31","stimuli/woods_26.jpg","","","","",""
"","","","","","image-keyboard-response","42","2.0.0","70119","p20xng64d9m","p73","null","stimuli/bridge_48.jpg","null","bridge","L","non-repeat","null","32","stimuli/bridge_48.jpg","","","","",""
"","","","","","image-keyboard-response","43","2.0.0","71123","p20xng64d9m","p73","null","stimuli/street_66.jpg","null","street","A","non-repeat","null","33","stimuli/street_66.jpg","","","","",""
"","","","","","image-keyboard-response","44","2.0.0","72126","p20xng64d9m","p73","null","stimuli/gym_67.jpg","null","gym","B","non-repeat","null","34","stimuli/gym_67.jpg","","","","",""
"","","","","","image-keyboard-response","45","2.0.0","73130","p20xng64d9m","p73","null","stimuli/kitchen_6.jpg","null","kitchen","C","non-repeat","null","35","stimuli/kitchen_6.jpg","","","","",""
"","","","","","image-keyboard-response","46","2.0.0","74135","p20xng64d9m","p73","null","stimuli/kitchen_6.jpg","null","kitchen","C","repeat"," ","35","","","","","",""
"","","","","","image-keyboard-response","47","2.0.0","75139","p20xng64d9m","p73","null","stimuli/bathroom_36.jpg","null","bathroom","D","non-repeat","null","36","stimuli/bathroom_36.jpg","","","","",""
"","","","","","image-keyboard-response","48","2.0.0","76142","p20xng64d9m","p73","null","stimuli/field_49.jpg","null","field","E","non-repeat","null","37","stimuli/field_49.jpg","","","","",""
"","","","","","image-keyboard-response","49","2.0.0","77146","p20xng64d9m","p73","null","stimuli/coast_42.jpg","null","coast","F","non-repeat","null","38","stimuli/coast_42.jpg","","","","",""
"","","","","","image-keyboard-response","50","2.0.0","78149","p20xng64d9m","p73","null","stimuli/playground_11.jpg","null","playground","G","non-repeat","null","39","stimuli/playground_11.jpg","","","","",""
"","","","","","image-keyboard-response","51","2.0.0","79153","p20xng64d9m","p73","null","stimuli/bar_29.jpg","null","bar","H","non-repeat","null","40","stimuli/bar_29.jpg","","","","",""
"","","","","","image-keyboard-response","52","2.0.0","80156","p20xng64d9m","p73","null","stimuli/stream_50.jpg","null","stream","I","non-repeat","null","41","stimuli/stream_50.jpg","","","","",""
"","","","","","image-keyboard-response","53","2.0.0","81160","p20xng64d9m","p73","null","stimuli/bathroom_36.jpg","null","bathroom","D","non-repeat","null","42","stimuli/bathroom_36.jpg","","","","",""
"","","","","","image-keyboard-response","54","2.0.0","82163","p20xng64d9m","p73","null","stimuli/field_49.jpg","null","field","E","non-repeat","null","43","stimuli/field_49.jpg","","","","",""
"","","","","","image-keyboard-response","55","2.0.0","83173","p20xng64d9m","p73","null","stimuli/coast_42.jpg","null","coast","F","non-repeat","null","44","stimuli/coast_42.jpg","","","","",""
"","","","","","image-keyboard-response","56","2.0.0","84177","p20xng64d9m","p73","null","stimuli/desert_4.jpg","null","desert","J","non-repeat","null","45","stimuli/desert_4.jpg","","","","",""
"","","","","","image-keyboard-response","57","2.0.0","85181","p20xng64d9m","p73","null","stimuli/woods_26.jpg","null","woods","K","non-repeat","null","46","stimuli/woods_26.jpg","","","","",""
"","","","","","image-keyboard-response","58","2.0.0","86185","p20xng64d9m","p73","null","stimuli/bridge_48.jpg","null","bridge","L","non-repeat","null","47","stimuli/bridge_48.jpg","","","","",""
"","","","","","image-keyboard-response","59","2.0.0","87188","p20xng64d9m","p73","null","stimuli/street_66.jpg","null","street","A","non-repeat","null","48","stimuli/street_66.jpg","","","","",""
"","","","","","image-keyboard-response","60","2.0.0","88193","p20xng64d9m","p73","null","stimuli/gym_67.jpg","null","gym","B","non-repeat","null","49","stimuli/gym_67.jpg","","","","",""
"","","","","","image-keyboard-response","61","2.0.0","89197","p20xng64d9m","p73","null","stimuli/kitchen_6.jpg","null","kitchen","C","non-repeat","null","50","stimuli/kitchen_6.jpg","","","","",""
"","","","","","image-keyboard-response","62","2.0.0","90200","p20xng64d9m","p73","null","stimuli/playground_11.jpg","null","playground","G","non-repeat","null","51","stimuli/playground_11.jpg","","","","",""
"","","","","","image-keyboard-response","63","2.0.0","91204","p20xng64d9m","p73","null","stimuli/bar_29.jpg","null","bar","H","non-repeat","null","52","stimuli/bar_29.jpg","","","","",""
"","","","","","image-keyboard-response","64","2.0.0","92208","p20xng64d9m","p73","null","stimuli/stream_50.jpg","null","stream","I","non-repeat","null","53","stimuli/stream_50.jpg","","","","",""
"","","","","","image-keyboard-response","65","2.0.0","93211","p20xng64d9m","p73","null","stimuli/street_66.jpg","null","street","A","non-repeat","null","54","stimuli/street_66.jpg","","","","",""
"","","","","","image-keyboard-response","66","2.0.0","94215","p20xng64d9m","p73","null","stimuli/gym_67.jpg","null","gym","B","non-repeat","null","55","stimuli/gym_67.jpg","","","","",""
"","","","","","image-keyboard-response","67","2.0.0","95219","p20xng64d9m","p73","null","stimuli/kitchen_6.jpg","null","kitchen","C","non-repeat","null","56","stimuli/kitchen_6.jpg","","","","",""
"","","","","","image-keyboard-response","68","2.0.0","96223","p20xng64d9m","p73","null","stimuli/desert_4.jpg","null","desert","J","non-repeat","null","57","stimuli/desert_4.jpg","","","","",""
"","","","","","image-keyboard-response","69","2.0.0","97226","p20xng64d9m","p73","null","stimuli/woods_26.jpg","null","woods","K","non-repeat","null","58","stimuli/woods_26.jpg","","","","",""
"","","","","","image-keyboard-response","70","2.0.0","98231","p20xng64d9m","p73","null","stimuli/bridge_48.jpg","null","bridge","L","non-repeat","null","59","stimuli/bridge_48.jpg","","","","",""
"","","","","","image-keyboard-response","71","2.0.0","99235","p20xng64d9m","p73","null","stimuli/street_66.jpg","null","street","A","non-repeat","null","60","stimuli/street_66.jpg","","","","",""
"","","","","","image-keyboard-response","72","2.0.0","100240","p20xng64d9m","p73","null","stimuli/gym_67.jpg","null","gym","B","non-repeat","null","61","stimuli/gym_67.jpg","","","","",""
"","","","","","image-keyboard-response","73","2.0.0","101244","p20xng64d9m","p73","null","stimuli/kitchen_6.jpg","null","kitchen","C","non-repeat","null","62","stimuli/kitchen_6.jpg","","","","",""
"","","","","","image-keyboard-response","74","2.0.0","102248","p20xng64d9m","p73","420","stimuli/kitchen_6.jpg"," ","kitchen","C","repeat"," ","62","","","","","",""
"","","","","","image-keyboard-response","75","2.0.0","103253","p20xng64d9m","p73","null","stimuli/playground_11.jpg","null","playground","G","non-repeat","null","63","stimuli/playground_11.jpg","","","","",""
"","","","","","image-keyboard-response","76","2.0.0","104256","p20xng64d9m","p73","807","stimuli/playground_11.jpg"," ","playground","G","repeat"," ","63","","","","","",""
"","","","","","image-keyboard-response","77","2.0.0","105261","p20xng64d9m","p73","null","stimuli/bar_29.jpg","null","bar","H","non-repeat","null","64","stimuli/bar_29.jpg","","","","",""
"","","","","","image-keyboard-response","78","2.0.0","106265","p20xng64d9m","p73","null","stimuli/stream_50.jpg","null","stream","I","non-repeat","null","65","stimuli/stream_50.jpg","","","","",""
"","","","","","image-keyboard-response","79","2.0.0","107269","p20xng64d9m","p73","null","stimuli/street_66.jpg","null","street","A","non-repeat","null","66","stimuli/street_66.jpg","","","","",""
"","","","","","image-keyboard-response","80","2.0.0","108272","p20xng64d9m","p73","null","stimuli/gym_67.jpg","null","gym","B","non-repeat","null","67","stimuli/gym_67.jpg","","","","",""
"","","","","","image-keyboard-response","81","2.0.0","109277","p20xng64d9m","p73","null","stimuli/kitchen_6.jpg","null","kitchen","C","non-repeat","null","68","stimuli/kitchen_6.jpg","","","","",""
"","","","","","image-keyboard-response","82","2.0.0","110281","p20xng64d9m","p73","null","stimuli/desert_4.jpg","null","desert","J","non-repeat","null","69","stimuli/desert_4.jpg","","","","",""
"","","","","","image-keyboard-response","83","2.0.0","111284","p20xng64d9m","p73","null","stimuli/woods_26.jpg","null","woods","K","non-repeat","null","70","stimuli/woods_26.jpg","","","","",""
"","","","","","image-keyboard-response","84","2.0.0","112288","p20xng64d9m","p73","null","stimuli/bridge_48.jpg","null","bridge","L","non-repeat","null","71","stimuli/bridge_48.jpg","","","","",""
"","","","","","image-keyboard-response","85","2.0.0","113291","p20xng64d9m","p73","null","stimuli/playground_11.jpg","null","playground","G","non-repeat","null","72","stimuli/playground_11.jpg","","","","",""
"","","","","","image-keyboard-response","86","2.0.0","114294","p20xng64d9m","p73","null","stimuli/bar_29.jpg","null","bar","H","non-repeat","null","73","stimuli/bar_29.jpg","","","","",""
"","","","","","image-keyboard-response","87","2.0.0","115299","p20xng64d9m","p73","null","stimuli/stream_50.jpg","null","stream","I","non-repeat","null","74","stimuli/stream_50.jpg","","","","",""
"","","","","","image-keyboard-response","88","2.0.0","116303","p20xng64d9m","p73","null","stimuli/street_66.jpg","null","street","A","non-repeat","null","75","stimuli/street_66.jpg","","","","",""
"","","","","","image-keyboard-response","89","2.0.0","117307","p20xng64d9m","p73","null","stimuli/gym_67.jpg","null","gym","B","non-repeat","null","76","stimuli/gym_67.jpg","","","","",""
"","","","","","image-keyboard-response","90","2.0.0","118311","p20xng64d9m","p73","null","stimuli/kitchen_6.jpg","null","kitchen","C","non-repeat","null","77","stimuli/kitchen_6.jpg","","","","",""
"","","","","","image-keyboard-response","91","2.0.0","119315","p20xng64d9m","p73","460","stimuli/kitchen_6.jpg"," ","kitchen","C","repeat"," ","77","","","","","",""
"","","","","","image-keyboard-response","92","2.0.0","120319","p20xng64d9m","p73","null","stimuli/desert_4.jpg","null","desert","J","non-repeat","null","78","stimuli/desert_4.jpg","","","","",""
"","","","","","image-keyboard-response","93","2.0.0","121322","p20xng64d9m","p73","null","stimuli/woods_26.jpg","null","woods","K","non-repeat","null","79","stimuli/woods_26.jpg","","","","",""
"","","","","","image-keyboard-response","94","2.0.0","122327","p20xng64d9m","p73","null","stimuli/bridge_48.jpg","null","bridge","L","non-repeat","null","80","stimuli/bridge_48.jpg","","","","",""
"","","","","","image-keyboard-response","95","2.0.0","123331","p20xng64d9m","p73","null","stimuli/bathroom_36.jpg","null","bathroom","D","non-repeat","null","81","stimuli/bathroom_36.jpg","","","","",""
"","","","","","image-keyboard-response","96","2.0.0","124334","p20xng64d9m","p73","838","stimuli/bathroom_36.jpg"," ","bathroom","D","repeat"," ","81","","","","","",""
"","","","","","image-keyboard-response","97","2.0.0","125338","p20xng64d9m","p73","null","stimuli/field_49.jpg","null","field","E","non-repeat","null","82","stimuli/field_49.jpg","","","","",""
"","","","","","image-keyboard-response","98","2.0.0","126341","p20xng64d9m","p73","null","stimuli/coast_42.jpg","null","coast","F","non-repeat","null","83","stimuli/coast_42.jpg","","","","",""
"","","","","","image-keyboard-response","99","2.0.0","127345","p20xng64d9m","p73","764","stimuli/coast_42.jpg"," ","coast","F","repeat"," ","83","","","","","",""
"","","","","","image-keyboard-response","100","2.0.0","128349","p20xng64d9m","p73","null","stimuli/desert_4.jpg","null","desert","J","non-repeat","null","84","stimuli/desert_4.jpg","","","","",""
"","","","","","image-keyboard-response","101","2.0.0","129353","p20xng64d9m","p73","null","stimuli/woods_26.jpg","null","woods","K","non-repeat","null","85","stimuli/woods_26.jpg","","","","",""
"","","","","","image-keyboard-response","102","2.0.0","130357","p20xng64d9m","p73","null","stimuli/bridge_48.jpg","null","bridge","L","non-repeat","null","86","stimuli/bridge_48.jpg","","","","",""
"","","","","","image-keyboard-response","103","2.0.0","131361","p20xng64d9m","p73","null","stimuli/bathroom_36.jpg","null","bathroom","D","non-repeat","null","87","stimuli/bathroom_36.jpg","","","","",""
"","","","","","image-keyboard-response","104","2.0.0","132368","p20xng64d9m","p73","null","stimuli/field_49.jpg","null","field","E","non-repeat","null","88","stimuli/field_49.jpg","","","","",""
"","","","","","image-keyboard-response","105","2.0.0","133373","p20xng64d9m","p73","null","stimuli/coast_42.jpg","null","coast","F","non-repeat","null","89","stimuli/coast_42.jpg","","","","",""
"","","","","","image-keyboard-response","106","2.0.0","134378","p20xng64d9m","p73","null","stimuli/desert_4.jpg","null","desert","J","non-repeat","null","90","stimuli/desert_4.jpg","","","","",""
"","","","","","image-keyboard-response","107","2.0.0","135382","p20xng64d9m","p73","null","stimuli/desert_4.jpg","null","desert","J","repeat"," ","90","","","","","",""
"","","","","","image-keyboard-response","108","2.0.0","136386","p20xng64d9m","p73","null","stimuli/woods_26.jpg","null","woods","K","non-repeat","null","91","stimuli/woods_26.jpg","","","","",""
"","","","","","image-keyboard-response","109","2.0.0","137391","p20xng64d9m","p73","null","stimuli/bridge_48.jpg","null","bridge","L","non-repeat","null","92","stimuli/bridge_48.jpg","","","","",""
"","","","","","image-keyboard-response","110","2.0.0","138395","p20xng64d9m","p73","null","stimuli/street_66.jpg","null","street","A","non-repeat","null","93","stimuli/street_66.jpg","","","","",""
"","","","","","image-keyboard-response","111","2.0.0","139405","p20xng64d9m","p73","null","stimuli/gym_67.jpg","null","gym","B","non-repeat","null","94","stimuli/gym_67.jpg","","","","",""
"","","","","","image-keyboard-response","112","2.0.0","140409","p20xng64d9m","p73","null","stimuli/kitchen_6.jpg","null","kitchen","C","non-repeat","null","95","stimuli/kitchen_6.jpg","","","","",""
"","","","","","image-keyboard-response","113","2.0.0","141414","p20xng64d9m","p73","null","stimuli/bathroom_36.jpg","null","bathroom","D","non-repeat","null","96","stimuli/bathroom_36.jpg","","","","",""
"","","","","","image-keyboard-response","114","2.0.0","142418","p20xng64d9m","p73","710","stimuli/bathroom_36.jpg"," ","bathroom","D","repeat"," ","96","","","","","",""
"","","","","","image-keyboard-response","115","2.0.0","143422","p20xng64d9m","p73","null","stimuli/field_49.jpg","null","field","E","non-repeat","null","97","stimuli/field_49.jpg","","","","",""
"","","","","","image-keyboard-response","116","2.0.0","144426","p20xng64d9m","p73","null","stimuli/coast_42.jpg","null","coast","F","non-repeat","null","98","stimuli/coast_42.jpg","","","","",""
"","","","","","image-keyboard-response","117","2.0.0","145430","p20xng64d9m","p73","null","stimuli/street_66.jpg","null","street","A","non-repeat","null","99","stimuli/street_66.jpg","","","","",""
"","","","","","image-keyboard-response","118","2.0.0","146435","p20xng64d9m","p73","null","stimuli/gym_67.jpg","null","gym","B","non-repeat","null","100","stimuli/gym_67.jpg","","","","",""
"","","","","","image-keyboard-response","119","2.0.0","147439","p20xng64d9m","p73","null","stimuli/kitchen_6.jpg","null","kitchen","C","non-repeat","null","101","stimuli/kitchen_6.jpg","","","","",""
"","","","","","image-keyboard-response","120","2.0.0","148443","p20xng64d9m","p73","null","stimuli/bathroom_36.jpg","null","bathroom","D","non-repeat","null","102","stimuli/bathroom_36.jpg","","","","",""
"","","","","","image-keyboard-response","121","2.0.0","149447","p20xng64d9m","p73","942","stimuli/bathroom_36.jpg"," ","bathroom","D","repeat"," ","102","","","","","",""
"","","","","","image-keyboard-response","122","2.0.0","150451","p20xng64d9m","p73","null","stimuli/field_49.jpg","null","field","E","non-repeat","null","103","stimuli/field_49.jpg","","","","",""
"","","","","","image-keyboard-response","123","2.0.0","151455","p20xng64d9m","p73","null","stimuli/coast_42.jpg","null","coast","F","non-repeat","null","104","stimuli/coast_42.jpg","","","","",""
"","","","","","image-keyboard-response","124","2.0.0","152458","p20xng64d9m","p73","null","stimuli/street_66.jpg","null","street","A","non-repeat","null","105","stimuli/street_66.jpg","","","","",""
"","","","","","image-keyboard-response","125","2.0.0","153462","p20xng64d9m","p73","484","stimuli/street_66.jpg"," ","street","A","repeat"," ","105","","","","","",""
"","","","","","image-keyboard-response","126","2.0.0","154467","p20xng64d9m","p73","null","stimuli/gym_67.jpg","null","gym","B","non-repeat","null","106","stimuli/gym_67.jpg","","","","",""
"","","","","","image-keyboard-response","127","2.0.0","155471","p20xng64d9m","p73","null","stimuli/kitchen_6.jpg","null","kitchen","C","non-repeat","null","107","stimuli/kitchen_6.jpg","","","","",""
"","","","","","image-keyboard-response","128","2.0.0","156475","p20xng64d9m","p73","null","stimuli/playground_11.jpg","null","playground","G","non-repeat","null","108","stimuli/playground_11.jpg","","","","",""
"","","","","","image-keyboard-response","129","2.0.0","157478","p20xng64d9m","p73","null","stimuli/bar_29.jpg","null","bar","H","non-repeat","null","109","stimuli/bar_29.jpg","","","","",""
"","","","","","image-keyboard-response","130","2.0.0","158482","p20xng64d9m","p73","null","stimuli/stream_50.jpg","null","stream","I","non-repeat","null","110","stimuli/stream_50.jpg","","","","",""
"","","","","","image-keyboard-response","131","2.0.0","159486","p20xng64d9m","p73","646","stimuli/stream_50.jpg"," ","stream","I","repeat"," ","110","","","","","",""
"","","","","","image-keyboard-response","132","2.0.0","160489","p20xng64d9m","p73","null","stimuli/desert_4.jpg","null","desert","J","non-repeat","null","111","stimuli/desert_4.jpg","","","","",""
"","","","","","image-keyboard-response","133","2.0.0","161493","p20xng64d9m","p73","null","stimuli/woods_26.jpg","null","woods","K","non-repeat","null","112","stimuli/woods_26.jpg","","","","",""
"","","","","","image-keyboard-response","134","2.0.0","162498","p20xng64d9m","p73","null","stimuli/bridge_48.jpg","null","bridge","L","non-repeat","null","113","stimuli/bridge_48.jpg","","","","",""
"","","","","","image-keyboard-response","135","2.0.0","163501","p20xng64d9m","p73","null","stimuli/bathroom_36.jpg","null","bathroom","D","non-repeat","null","114","stimuli/bathroom_36.jpg","","","","",""
"","","","","","image-keyboard-response","136","2.0.0","164506","p20xng64d9m","p73","715","stimuli/bathroom_36.jpg"," ","bathroom","D","repeat"," ","114","","","","","",""
"","","","","","image-keyboard-response","137","2.0.0","165511","p20xng64d9m","p73","null","stimuli/field_49.jpg","null","field","E","non-repeat","null","115","stimuli/field_49.jpg","","","","",""
"","","","","","image-keyboard-response","138","2.0.0","166514","p20xng64d9m","p73","null","stimuli/coast_42.jpg","null","coast","F","non-repeat","null","116","stimuli/coast_42.jpg","","","","",""
"","","","","","image-keyboard-response","139","2.0.0","167518","p20xng64d9m","p73","null","stimuli/playground_11.jpg","null","playground","G","non-repeat","null","117","stimuli/playground_11.jpg","","","","",""
"","","","","","image-keyboard-response","140","2.0.0","168523","p20xng64d9m","p73","null","stimuli/bar_29.jpg","null","bar","H","non-repeat","null","118","stimuli/bar_29.jpg","","","","",""
"","","","","","image-keyboard-response","141","2.0.0","169527","p20xng64d9m","p73","null","stimuli/stream_50.jpg","null","stream","I","non-repeat","null","119","stimuli/stream_50.jpg","","","","",""
"","","","","","image-keyboard-response","142","2.0.0","170531","p20xng64d9m","p73","563","stimuli/stream_50.jpg"," ","stream","I","repeat"," ","119","","","","","",""
"","","","","","image-keyboard-response","143","2.0.0","171535","p20xng64d9m","p73","null","stimuli/street_66.jpg","null","street","A","non-repeat","null","120","stimuli/street_66.jpg","","","","",""
"","","","","","image-keyboard-response","144","2.0.0","172540","p20xng64d9m","p73","null","stimuli/gym_67.jpg","null","gym","B","non-repeat","null","121","stimuli/gym_67.jpg","","","","",""
"","","","","","image-keyboard-response","145","2.0.0","173544","p20xng64d9m","p73","null","stimuli/kitchen_6.jpg","null","kitchen","C","non-repeat","null","122","stimuli/kitchen_6.jpg","","","","",""
"","","","","","image-keyboard-response","146","2.0.0","174547","p20xng64d9m","p73","638","stimuli/kitchen_6.jpg"," ","kitchen","C","repeat"," ","122","","","","","",""
"","","","","","image-keyboard-response","147","2.0.0","175552","p20xng64d9m","p73","null","stimuli/bathroom_36.jpg","null","bathroom","D","non-repeat","null","123","stimuli/bathroom_36.jpg","","","","",""
"","","","","","image-keyboard-response","148","2.0.0","176557","p20xng64d9m","p73","550","stimuli/bathroom_36.jpg"," ","bathroom","D","repeat"," ","123","","","","","",""
"","","","","","image-keyboard-response","149","2.0.0","177561","p20xng64d9m","p73","null","stimuli/field_49.jpg","null","field","E","non-repeat","null","124","stimuli/field_49.jpg","","","","",""
"","","","","","image-keyboard-response","150","2.0.0","178565","p20xng64d9m","p73","null","stimuli/coast_42.jpg","null","coast","F","non-repeat","null","125","stimuli/coast_42.jpg","","","","",""
"","","","","","image-keyboard-response","151","2.0.0","179569","p20xng64d9m","p73","null","stimuli/desert_4.jpg","null","desert","J","non-repeat","null","126","stimuli/desert_4.jpg","","","","",""
"","","","","","image-keyboard-response","152","2.0.0","180573","p20xng64d9m","p73","null","stimuli/woods_26.jpg","null","woods","K","non-repeat","null","127","stimuli/woods_26.jpg","","","","",""
"","","","","","image-keyboard-response","153","2.0.0","181577","p20xng64d9m","p73","null","stimuli/bridge_48.jpg","null","bridge","L","non-repeat","null","128","stimuli/bridge_48.jpg","","","","",""
